CustomerCode,CustomerName,MarketCode,Address,Email,ParentCustomerCode,CustomerStatus,CustomerAdditionalDetails,BatchRefreshDate,BatchID,FileDate,IsActive
0089118,CustomerName0089118,BNA,CustomerName0089118,CustomerName0089118,0089118,,,2020-03-07T03:33:32.530Z,20200219060204.IF001.CUST01D.dat,20200219060204,Y
0097588,CustomerName0097588,BNA,CustomerName0097588,CustomerName0097588,0097588,,,2019-11-29T12:03:47.120Z,20191029061003.IF001.CUST01D.dat,20191029061003,Y
0122264,CustomerName0122264,BNA,CustomerName0122264,CustomerName0122264,0122264,,,2020-03-07T03:33:32.564Z,20200219060204.IF001.CUST01D.dat,20200219060204,Y
0143090,CustomerName0143090,BNA,CustomerName0143090,CustomerName0143090,0143090,,,2019-11-29T12:03:47.196Z,20191029061003.IF001.CUST01D.dat,20191029061003,Y
0176931,CustomerName0176931,BNA,CustomerName0176931,CustomerName0176931,0176931,,,2020-03-07T03:33:32.659Z,20200219060204.IF001.CUST01D.dat,20200219060204,Y
0177778,CustomerName0177778,BNA,CustomerName0177778,CustomerName0177778,0177778,,,2020-03-07T03:33:32.664Z,20200219060204.IF001.CUST01D.dat,20200219060204,Y
0177822,CustomerName0177822,BNA,CustomerName0177822,CustomerName0177822,0177822,,,2020-03-07T03:33:32.665Z,20200219060204.IF001.CUST01D.dat,20200219060204,Y
0178056,CustomerName0178056,BNA,CustomerName0178056,CustomerName0178056,0178056,,,2019-11-29T12:03:47.257Z,20191029061003.IF001.CUST01D.dat,20191029061003,Y
A-10497,CustomerNameA-10497,BNA,CustomerNameA-10497,CustomerNameA-10497,0045012,,,2020-03-07T03:33:32.773Z,20200219060204.IF003.CUST01D.dat,20200219060204,Y
A-10497,CustomerNameA-10497,BNA,CustomerNameA-10497,CustomerNameA-10497,0119868,,,2019-11-09T10:49:23.390Z,20190618010604.IF003.FULL.CUST01D.dat,20190618010604,N
A-202360,CustomerNameA-202360,BNA,CustomerNameA-202360,CustomerNameA-202360,0075315,,,2019-11-29T12:03:47.379Z,20191029061003.IF003.CUST01D.dat,20191029061003,Y
A-204593,CustomerNameA-204593,BNA,CustomerNameA-204593,CustomerNameA-204593,0122836,,,2020-03-07T03:33:32.788Z,20200219060204.IF003.CUST01D.dat,20200219060204,Y
A-204593,CustomerNameA-204593,BNA,CustomerNameA-204593,CustomerNameA-204593,0122836,,,2019-11-09T10:49:23.415Z,20190618010604.IF003.FULL.CUST01D.dat,20190618010604,N
A-205484,CustomerNameA-205484,BNA,CustomerNameA-205484,CustomerNameA-205484,0012593,,,2020-03-07T03:33:32.793Z,20200219060204.IF003.CUST01D.dat,20200219060204,Y
A-205646,CustomerNameA-205646,BNA,CustomerNameA-205646,CustomerNameA-205646,0143211,,,2019-11-29T12:03:47.409Z,20191029061003.IF003.CUST01D.dat,20191029061003,Y
A-30003065,CustomerNameA-30003065,BNA,CustomerNameA-30003065,CustomerNameA-30003065,0099524,,,2020-03-07T03:33:32.801Z,20200219060204.IF003.CUST01D.dat,20200219060204,Y
CUR-012441,CustomerNameCUR-012441,BNA,CustomerNameCUR-012441,CustomerNameCUR-012441,0042522,,,2020-03-07T03:33:32.819Z,20200219060204.IF003.CUST01D.dat,20200219060204,Y
CUR-012441,CustomerNameCUR-012441,BNA,CustomerNameCUR-012441,CustomerNameCUR-012441,0042522,,,2019-11-29T12:03:47.441Z,20191029061003.IF003.CUST01D.dat,20191029061003,N
CUR-016618,CustomerNameCUR-016618,BNA,CustomerNameCUR-016618,CustomerNameCUR-016618,0023139,,,2020-03-07T03:33:32.824Z,20200219060204.IF003.CUST01D.dat,20200219060204,Y
CUR-025979,CustomerNameCUR-025979,BNA,CustomerNameCUR-025979,CustomerNameCUR-025979,0016736,,,2020-03-07T03:33:32.835Z,20200219060204.IF003.CUST01D.dat,20200219060204,Y
CUR-029876,CustomerNameCUR-029876,BNA,CustomerNameCUR-029876,CustomerNameCUR-029876,0141940,,,2019-11-29T12:03:47.473Z,20191029061003.IF003.CUST01D.dat,20191029061003,Y
CUR-033880,CustomerNameCUR-033880,BNA,CustomerNameCUR-033880,CustomerNameCUR-033880,0177465,,,2019-11-29T12:03:47.488Z,20191029061003.IF003.CUST01D.dat,20191029061003,Y
CUR-034320,CustomerNameCUR-034320,BNA,CustomerNameCUR-034320,CustomerNameCUR-034320,0048204,,,2020-03-07T03:33:32.865Z,20200219060204.IF003.CUST01D.dat,20200219060204,Y
CUR-034438,CustomerNameCUR-034438,BNA,CustomerNameCUR-034438,CustomerNameCUR-034438,0133814,,,2020-03-07T03:33:32.868Z,20200219060204.IF003.CUST01D.dat,20200219060204,Y
PPD7061030,CustomerNamePPD7061030,BNA,CustomerNamePPD7061030,CustomerNamePPD7061030,0001634,,,2020-03-07T03:33:32.885Z,20200219060204.IF003.CUST01D.dat,20200219060204,Y
PPD7096780,CustomerNamePPD7096780,BNA,CustomerNamePPD7096780,CustomerNamePPD7096780,0141062,,,2020-03-07T03:33:32.889Z,20200219060204.IF003.CUST01D.dat,20200219060204,Y
0010002636,CustomerName0010002636,BNA,CustomerName0010002636,CustomerName0010002636,0096738,,,2020-03-07T03:33:32.511Z,20200219060204.IF003.CUST01D.dat,20200219060204,Y
0010003860,CustomerName0010003860,BNA,CustomerName0010003860,CustomerName0010003860,0118760,,,2020-03-07T03:33:32.620Z,20200219060204.IF003.CUST01D.dat,20200219060204,Y
0010004094,CustomerName0010004094,BNA,CustomerName0010004094,CustomerName0010004094,0100825,,,2020-03-07T03:33:32.637Z,20200219060204.IF003.CUST01D.dat,20200219060204,Y
0010004256,CustomerName0010004256,BNA,CustomerName0010004256,CustomerName0010004256,0137960,,,2020-03-07T03:33:32.647Z,20200219060204.IF003.CUST01D.dat,20200219060204,Y
0010004300,CustomerName0010004300,BNA,CustomerName0010004300,CustomerName0010004300,0027466,,,2020-03-07T03:33:32.650Z,20200219060204.IF003.CUST01D.dat,20200219060204,Y
0010005309,CustomerName0010005309,BNA,CustomerName0010005309,CustomerName0010005309,0012593,,,2020-03-07T03:33:32.698Z,20200219060204.IF003.CUST01D.dat,20200219060204,Y
0010005598,CustomerName0010005598,BNA,CustomerName0010005598,CustomerName0010005598,0141169,,,2020-03-07T03:33:32.708Z,20200219060204.IF003.CUST01D.dat,20200219060204,Y
0010005642,CustomerName0010005642,BNA,CustomerName0010005642,CustomerName0010005642,0180533,,,2020-03-07T03:33:32.710Z,20200219060204.IF003.CUST01D.dat,20200219060204,Y
0010005804,CustomerName0010005804,BNA,CustomerName0010005804,CustomerName0010005804,0058090,,,2020-03-07T03:33:32.716Z,20200219060204.IF003.CUST01D.dat,20200219060204,Y
0010012932,CustomerName0010012932,BNA,CustomerName0010012932,CustomerName0010012932,0021534,,,2020-03-07T03:33:32.721Z,20200219060204.IF003.CUST01D.dat,20200219060204,Y
0010013779,CustomerName0010013779,BNA,CustomerName0010013779,CustomerName0010013779,0189562,,,2020-03-07T03:33:32.736Z,20200219060204.IF003.CUST01D.dat,20200219060204,Y
0010014057,CustomerName0010014057,BNA,CustomerName0010014057,CustomerName0010014057,0177601,,,2020-03-07T03:33:32.747Z,20200219060204.IF003.CUST01D.dat,20200219060204,Y
0011899,CustomerName0011899,BNA,CustomerName0011899,CustomerName0011899,0011899,,,2020-03-07T03:33:32.435Z,20200219060204.IF001.CUST01D.dat,20200219060204,Y
0109684,CustomerName0109684,BNA,CustomerName0109684,CustomerName0109684,0109684,,,2020-03-07T03:33:32.546Z,20200219060204.IF001.CUST01D.dat,20200219060204,Y
0118756,CustomerName0118756,BNA,CustomerName0118756,CustomerName0118756,0118756,,,2020-03-07T03:33:32.555Z,20200219060204.IF001.CUST01D.dat,20200219060204,Y
0176437,CustomerName0176437,BNA,CustomerName0176437,CustomerName0176437,0176437,,,2020-03-07T03:33:32.652Z,20200219060204.IF001.CUST01D.dat,20200219060204,Y
0180603,CustomerName0180603,BNA,CustomerName0180603,CustomerName0180603,0180603,,,2020-03-07T03:33:32.686Z,20200219060204.IF001.CUST01D.dat,20200219060204,Y
0183114,CustomerName0183114,BNA,CustomerName0183114,CustomerName0183114,0183114,,,2020-03-07T03:33:32.696Z,20200219060204.IF001.CUST01D.dat,20200219060204,Y
0184500,CustomerName0184500,BNA,CustomerName0184500,CustomerName0184500,0184500,,,2020-03-07T03:33:32.702Z,20200219060204.IF001.CUST01D.dat,20200219060204,Y
0192024,CustomerName0192024,BNA,CustomerName0192024,CustomerName0192024,0192024,,,2020-03-07T03:33:32.713Z,20200219060204.IF001.CUST01D.dat,20200219060204,Y
A-10004898,CustomerNameA-10004898,BNA,CustomerNameA-10004898,CustomerNameA-10004898,0143057,,,2019-11-29T12:03:47.366Z,20191029061003.IF003.CUST01D.dat,20191029061003,Y
A-30004614,CustomerNameA-30004614,BNA,CustomerNameA-30004614,CustomerNameA-30004614,0012593,,,2019-11-29T12:03:47.418Z,20191029061003.IF003.CUST01D.dat,20191029061003,Y
CUR-001912,CustomerNameCUR-001912,BNA,CustomerNameCUR-001912,CustomerNameCUR-001912,0122836,,,2019-11-29T12:03:47.428Z,20191029061003.IF003.CUST01D.dat,20191029061003,Y
CUR-001912,CustomerNameCUR-001912,BNA,CustomerNameCUR-001912,CustomerNameCUR-001912,0122836,,,2019-11-09T10:49:23.445Z,20190618010604.IF003.FULL.CUST01D.dat,20190618010604,N
CUR-005765,CustomerNameCUR-005765,BNA,CustomerNameCUR-005765,CustomerNameCUR-005765,0027863,,,2020-03-07T03:33:32.813Z,20200219060204.IF003.CUST01D.dat,20200219060204,Y
CUR-012442,CustomerNameCUR-012442,BNA,CustomerNameCUR-012442,CustomerNameCUR-012442,0042522,,,2020-03-07T03:33:32.819Z,20200219060204.IF003.CUST01D.dat,20200219060204,Y
CUR-012442,CustomerNameCUR-012442,BNA,CustomerNameCUR-012442,CustomerNameCUR-012442,0042522,,,2019-11-29T12:03:47.441Z,20191029061003.IF003.CUST01D.dat,20191029061003,N
CUR-027482,CustomerNameCUR-027482,BNA,CustomerNameCUR-027482,CustomerNameCUR-027482,0183680,,,2020-03-07T03:33:32.839Z,20200219060204.IF003.CUST01D.dat,20200219060204,Y
CUR-027482,CustomerNameCUR-027482,BNA,CustomerNameCUR-027482,CustomerNameCUR-027482,0137478,,,2019-11-09T10:49:23.486Z,20190618010604.IF003.FULL.CUST01D.dat,20190618010604,N
CUR-032206,CustomerNameCUR-032206,BNA,CustomerNameCUR-032206,CustomerNameCUR-032206,0141992,,,2020-03-07T03:33:32.851Z,20200219060204.IF003.CUST01D.dat,20200219060204,Y
CUR-032495,CustomerNameCUR-032495,BNA,CustomerNameCUR-032495,CustomerNameCUR-032495,0163006,,,2020-03-07T03:33:32.852Z,20200219060204.IF003.CUST01D.dat,20200219060204,Y
CUR-033548,CustomerNameCUR-033548,BNA,CustomerNameCUR-033548,CustomerNameCUR-033548,0016167,,,2020-03-07T03:33:32.856Z,20200219060204.IF003.CUST01D.dat,20200219060204,Y
CUR-034277,CustomerNameCUR-034277,BNA,CustomerNameCUR-034277,CustomerNameCUR-034277,0030925,,,2020-03-07T03:33:32.864Z,20200219060204.IF003.CUST01D.dat,20200219060204,Y
CUR-034439,CustomerNameCUR-034439,BNA,CustomerNameCUR-034439,CustomerNameCUR-034439,0189570,,,2020-03-07T03:33:32.868Z,20200219060204.IF003.CUST01D.dat,20200219060204,Y
PPD1337165,CustomerNamePPD1337165,BNA,CustomerNamePPD1337165,CustomerNamePPD1337165,0012593,,,2020-03-07T03:33:32.875Z,20200219060204.IF003.CUST01D.dat,20200219060204,Y
PPD1912968,CustomerNamePPD1912968,BNA,CustomerNamePPD1912968,CustomerNamePPD1912968,0090806,,,2020-03-07T03:33:32.878Z,20200219060204.IF003.CUST01D.dat,20200219060204,Y
0010000855,CustomerName0010000855,BNA,CustomerName0010000855,CustomerName0010000855,0129338,,,2020-03-07T03:33:32.461Z,20200219060204.IF003.CUST01D.dat,20200219060204,Y
0010002637,CustomerName0010002637,BNA,CustomerName0010002637,CustomerName0010002637,0054884,,,2020-03-07T03:33:32.511Z,20200219060204.IF003.CUST01D.dat,20200219060204,Y
0010003366,CustomerName0010003366,BNA,CustomerName0010003366,CustomerName0010003366,0098317,,,2020-03-07T03:33:32.574Z,20200219060204.IF003.CUST01D.dat,20200219060204,Y
0010003366,CustomerName0010003366,BNA,CustomerName0010003366,CustomerName0010003366,0079109,,,2019-11-29T12:03:47.124Z,20191029061003.IF003.CUST01D.dat,20191029061003,N
0010003410,CustomerName0010003410,BNA,CustomerName0010003410,CustomerName0010003410,0142578,,,2020-03-07T03:33:32.580Z,20200219060204.IF003.CUST01D.dat,20200219060204,Y
0010003528,CustomerName0010003528,BNA,CustomerName0010003528,CustomerName0010003528,0176777,,,2020-03-07T03:33:32.590Z,20200219060204.IF003.CUST01D.dat,20200219060204,Y
0010003979,CustomerName0010003979,BNA,CustomerName0010003979,CustomerName0010003979,0053605,,,2020-03-07T03:33:32.628Z,20200219060204.IF003.CUST01D.dat,20200219060204,Y
0010004095,CustomerName0010004095,BNA,CustomerName0010004095,CustomerName0010004095,0058090,,,2020-03-07T03:33:32.637Z,20200219060204.IF003.CUST01D.dat,20200219060204,Y
0010004419,CustomerName0010004419,BNA,CustomerName0010004419,CustomerName0010004419,0145641,,,2020-03-07T03:33:32.658Z,20200219060204.IF003.CUST01D.dat,20200219060204,Y
0010004590,CustomerName0010004590,BNA,CustomerName0010004590,CustomerName0010004590,0122836,,,2020-03-07T03:33:32.670Z,20200219060204.IF003.CUST01D.dat,20200219060204,Y
0010004590,CustomerName0010004590,BNA,CustomerName0010004590,CustomerName0010004590,0122836,,,2019-11-09T10:49:23.309Z,20190618010604.IF003.FULL.CUST01D.dat,20190618010604,N
0010004752,CustomerName0010004752,BNA,CustomerName0010004752,CustomerName0010004752,0020501,,,2020-03-07T03:33:32.676Z,20200219060204.IF003.CUST01D.dat,20200219060204,Y
0010005030,CustomerName0010005030,BNA,CustomerName0010005030,CustomerName0010005030,0179700,,,2020-03-07T03:33:32.691Z,20200219060204.IF003.CUST01D.dat,20200219060204,Y
0010005599,CustomerName0010005599,BNA,CustomerName0010005599,CustomerName0010005599,0180458,,,2020-03-07T03:33:32.709Z,20200219060204.IF003.CUST01D.dat,20200219060204,Y
0010005643,CustomerName0010005643,BNA,CustomerName0010005643,CustomerName0010005643,0026079,,,2020-03-07T03:33:32.710Z,20200219060204.IF003.CUST01D.dat,20200219060204,Y
0010005805,CustomerName0010005805,BNA,CustomerName0010005805,CustomerName0010005805,0181182,,,2020-03-07T03:33:32.716Z,20200219060204.IF003.CUST01D.dat,20200219060204,Y
0010013167,CustomerName0010013167,BNA,CustomerName0010013167,CustomerName0010013167,0183655,,,2020-03-07T03:33:32.724Z,20200219060204.IF003.CUST01D.dat,20200219060204,Y
0010013824,CustomerName0010013824,BNA,CustomerName0010013824,CustomerName0010013824,0124830,,,2020-03-07T03:33:32.738Z,20200219060204.IF003.CUST01D.dat,20200219060204,Y
0010014058,CustomerName0010014058,BNA,CustomerName0010014058,CustomerName0010014058,0191226,,,2020-03-07T03:33:32.747Z,20200219060204.IF003.CUST01D.dat,20200219060204,Y
0010014102,CustomerName0010014102,BNA,CustomerName0010014102,CustomerName0010014102,0191490,,,2020-03-07T03:33:32.747Z,20200219060204.IF003.CUST01D.dat,20200219060204,Y
0043129,CustomerName0043129,BNA,CustomerName0043129,CustomerName0043129,0043129,,,2020-03-07T03:33:32.485Z,20200219060204.IF001.CUST01D.dat,20200219060204,Y
0053425,CustomerName0053425,BNA,CustomerName0053425,CustomerName0053425,0053425,,,2020-03-07T03:33:32.500Z,20200219060204.IF001.CUST01D.dat,20200219060204,Y
0069356,CustomerName0069356,BNA,CustomerName0069356,CustomerName0069356,0069356,,,2020-03-07T03:33:32.515Z,20200219060204.IF001.CUST01D.dat,20200219060204,Y
0121870,CustomerName0121870,BNA,CustomerName0121870,CustomerName0121870,0121870,,,2020-03-07T03:33:32.563Z,20200219060204.IF001.CUST01D.dat,20200219060204,Y
0143416,CustomerName0143416,BNA,CustomerName0143416,CustomerName0143416,0143416,,,2020-03-07T03:33:32.614Z,20200219060204.IF001.CUST01D.dat,20200219060204,Y
0143911,CustomerName0143911,BNA,CustomerName0143911,CustomerName0143911,0143911,,,2020-03-07T03:33:32.624Z,20200219060204.IF001.CUST01D.dat,20200219060204,Y
0176889,CustomerName0176889,BNA,CustomerName0176889,CustomerName0176889,0176889,,,2019-11-29T12:03:47.247Z,20191029061003.IF001.CUST01D.dat,20191029061003,Y
0177824,CustomerName0177824,BNA,CustomerName0177824,CustomerName0177824,0177824,,,2020-03-07T03:33:32.665Z,20200219060204.IF001.CUST01D.dat,20200219060204,Y
0179895,CustomerName0179895,BNA,CustomerName0179895,CustomerName0179895,0179895,,,2020-03-07T03:33:32.674Z,20200219060204.IF001.CUST01D.dat,20200219060204,Y
0180280,CustomerName0180280,BNA,CustomerName0180280,CustomerName0180280,0180280,,,2020-03-07T03:33:32.680Z,20200219060204.IF001.CUST01D.dat,20200219060204,Y
0181289,CustomerName0181289,BNA,CustomerName0181289,CustomerName0181289,0181289,,,2020-03-07T03:33:32.695Z,20200219060204.IF001.CUST01D.dat,20200219060204,Y
A-10005339,CustomerNameA-10005339,BNA,CustomerNameA-10005339,CustomerNameA-10005339,0179944,,,2020-03-07T03:33:32.770Z,20200219060204.IF003.CUST01D.dat,20200219060204,Y
A-10005834,CustomerNameA-10005834,BNA,CustomerNameA-10005834,CustomerNameA-10005834,0181214,,,2020-03-07T03:33:32.772Z,20200219060204.IF003.CUST01D.dat,20200219060204,Y
A-205530,CustomerNameA-205530,BNA,CustomerNameA-205530,CustomerNameA-205530,0012593,,,2020-03-07T03:33:32.794Z,20200219060204.IF003.CUST01D.dat,20200219060204,Y
A-PAEOAA08,CustomerNameA-PAEOAA08,BNA,CustomerNameA-PAEOAA08,CustomerNameA-PAEOAA08,0138550,,,2020-03-07T03:33:32.807Z,20200219060204.IF003.CUST01D.dat,20200219060204,Y
CUR-012894,CustomerNameCUR-012894,BNA,CustomerNameCUR-012894,CustomerNameCUR-012894,0085342,,,2020-03-07T03:33:32.820Z,20200219060204.IF003.CUST01D.dat,20200219060204,Y
CUR-031767,CustomerNameCUR-031767,BNA,CustomerNameCUR-031767,CustomerNameCUR-031767,0045012,,,2020-03-07T03:33:32.849Z,20200219060204.IF003.CUST01D.dat,20200219060204,Y
CUR-031767,CustomerNameCUR-031767,BNA,CustomerNameCUR-031767,CustomerNameCUR-031767,0119868,,,2019-11-09T10:49:23.498Z,20190618010604.IF003.FULL.CUST01D.dat,20190618010604,N
PPD1066013,CustomerNamePPD1066013,BNA,CustomerNamePPD1066013,CustomerNamePPD1066013,0006602,,,2020-03-07T03:33:32.872Z,20200219060204.IF003.CUST01D.dat,20200219060204,Y
PPD1454382,CustomerNamePPD1454382,BNA,CustomerNamePPD1454382,CustomerNamePPD1454382,0045439,,,2019-11-29T12:03:47.502Z,20191029061003.IF003.CUST01D.dat,20191029061003,Y
PPD1457055,CustomerNamePPD1457055,BNA,CustomerNamePPD1457055,CustomerNamePPD1457055,0045706,,,2020-03-07T03:33:32.875Z,20200219060204.IF003.CUST01D.dat,20200219060204,Y
PPD1496638,CustomerNamePPD1496638,BNA,CustomerNamePPD1496638,CustomerNamePPD1496638,0049664,,,2019-11-29T12:03:47.502Z,20191029061003.IF003.CUST01D.dat,20191029061003,Y
PPD1801872,CustomerNamePPD1801872,BNA,CustomerNamePPD1801872,CustomerNamePPD1801872,0080189,,,2020-03-07T03:33:32.877Z,20200219060204.IF003.CUST01D.dat,20200219060204,Y
0010000405,CustomerName0010000405,BNA,CustomerName0010000405,CustomerName0010000405,0084494,,,2020-03-07T03:33:32.420Z,20200219060204.IF003.CUST01D.dat,20200219060204,Y
0010002638,CustomerName0010002638,BNA,CustomerName0010002638,CustomerName0010002638,0042522,,,2020-03-07T03:33:32.511Z,20200219060204.IF003.CUST01D.dat,20200219060204,Y
0010002638,CustomerName0010002638,BNA,CustomerName0010002638,CustomerName0010002638,0042522,,,2019-11-29T12:03:47.079Z,20191029061003.IF003.CUST01D.dat,20191029061003,N
0010003411,CustomerName0010003411,BNA,CustomerName0010003411,CustomerName0010003411,0142462,,,2020-03-07T03:33:32.580Z,20200219060204.IF003.CUST01D.dat,20200219060204,Y
0010003529,CustomerName0010003529,BNA,CustomerName0010003529,CustomerName0010003529,0163440,,,2020-03-07T03:33:32.590Z,20200219060204.IF003.CUST01D.dat,20200219060204,Y
0010004096,CustomerName0010004096,BNA,CustomerName0010004096,CustomerName0010004096,0085335,,,2020-03-07T03:33:32.637Z,20200219060204.IF003.CUST01D.dat,20200219060204,Y
0010004096,CustomerName0010004096,BNA,CustomerName0010004096,CustomerName0010004096,0138164,,,2019-11-09T10:49:23.273Z,20190618010604.IF003.FULL.CUST01D.dat,20190618010604,N
0010004140,CustomerName0010004140,BNA,CustomerName0010004140,CustomerName0010004140,0130666,,,2020-03-07T03:33:32.640Z,20200219060204.IF003.CUST01D.dat,20200219060204,Y
0010004258,CustomerName0010004258,BNA,CustomerName0010004258,CustomerName0010004258,0143488,,,2020-03-07T03:33:32.647Z,20200219060204.IF003.CUST01D.dat,20200219060204,Y
0010004302,CustomerName0010004302,BNA,CustomerName0010004302,CustomerName0010004302,0176874,,,2020-03-07T03:33:32.650Z,20200219060204.IF003.CUST01D.dat,20200219060204,Y
0010004591,CustomerName0010004591,BNA,CustomerName0010004591,CustomerName0010004591,0039361,,,2019-11-29T12:03:47.232Z,20191029061003.IF003.CUST01D.dat,20191029061003,Y
0010004753,CustomerName0010004753,BNA,CustomerName0010004753,CustomerName0010004753,0012329,,,2020-03-07T03:33:32.677Z,20200219060204.IF003.CUST01D.dat,20200219060204,Y
0010005031,CustomerName0010005031,BNA,CustomerName0010005031,CustomerName0010005031,0173981,,,2020-03-07T03:33:32.691Z,20200219060204.IF003.CUST01D.dat,20200219060204,Y
0010005482,CustomerName0010005482,BNA,CustomerName0010005482,CustomerName0010005482,0125200,,,2020-03-07T03:33:32.703Z,20200219060204.IF003.CUST01D.dat,20200219060204,Y
0010005644,CustomerName0010005644,BNA,CustomerName0010005644,CustomerName0010005644,0180537,,,2020-03-07T03:33:32.710Z,20200219060204.IF003.CUST01D.dat,20200219060204,Y
0010005806,CustomerName0010005806,BNA,CustomerName0010005806,CustomerName0010005806,0104080,,,2020-03-07T03:33:32.716Z,20200219060204.IF003.CUST01D.dat,20200219060204,Y
0010005806,CustomerName0010005806,BNA,CustomerName0010005806,CustomerName0010005806,0181186,,,2019-11-29T12:03:47.273Z,20191029061003.IF003.CUST01D.dat,20191029061003,N
0010013050,CustomerName0010013050,BNA,CustomerName0010013050,CustomerName0010013050,0021916,,,2020-03-07T03:33:32.722Z,20200219060204.IF003.CUST01D.dat,20200219060204,Y
0010013212,CustomerName0010013212,BNA,CustomerName0010013212,CustomerName0010013212,0183761,,,2020-03-07T03:33:32.725Z,20200219060204.IF003.CUST01D.dat,20200219060204,Y
0010013825,CustomerName0010013825,BNA,CustomerName0010013825,CustomerName0010013825,0034858,,,2020-03-07T03:33:32.738Z,20200219060204.IF003.CUST01D.dat,20200219060204,Y
0012223,CustomerName0012223,BNA,CustomerName0012223,CustomerName0012223,0012223,,,2020-03-07T03:33:32.435Z,20200219060204.IF001.CUST01D.dat,20200219060204,Y
0088068,CustomerName0088068,BNA,CustomerName0088068,CustomerName0088068,0088068,,,2020-03-07T03:33:32.529Z,20200219060204.IF001.CUST01D.dat,20200219060204,Y
0118640,CustomerName0118640,BNA,CustomerName0118640,CustomerName0118640,0118640,,,2020-03-07T03:33:32.554Z,20200219060204.IF001.CUST01D.dat,20200219060204,Y
0138693,CustomerName0138693,BNA,CustomerName0138693,CustomerName0138693,0138693,,,2019-11-29T12:03:47.182Z,20191029061003.IF001.CUST01D.dat,20191029061003,Y
0143750,CustomerName0143750,BNA,CustomerName0143750,CustomerName0143750,0143750,,,2020-03-07T03:33:32.624Z,20200219060204.IF001.CUST01D.dat,20200219060204,Y
0150545,CustomerName0150545,BNA,CustomerName0150545,CustomerName0150545,0150545,,,2020-03-07T03:33:32.636Z,20200219060204.IF001.CUST01D.dat,20200219060204,Y
0173928,CustomerName0173928,BNA,CustomerName0173928,CustomerName0173928,0173928,,,2020-03-07T03:33:32.644Z,20200219060204.IF001.CUST01D.dat,20200219060204,Y
0180281,CustomerName0180281,BNA,CustomerName0180281,CustomerName0180281,0180281,,,2020-03-07T03:33:32.680Z,20200219060204.IF001.CUST01D.dat,20200219060204,Y
0183116,CustomerName0183116,BNA,CustomerName0183116,CustomerName0183116,0183116,,,2020-03-07T03:33:32.696Z,20200219060204.IF001.CUST01D.dat,20200219060204,Y
A-10004449,CustomerNameA-10004449,BNA,CustomerNameA-10004449,CustomerNameA-10004449,0147066,,,2020-03-07T03:33:32.769Z,20200219060204.IF003.CUST01D.dat,20200219060204,Y
A-204596,CustomerNameA-204596,BNA,CustomerNameA-204596,CustomerNameA-204596,0143057,,,2020-03-07T03:33:32.788Z,20200219060204.IF003.CUST01D.dat,20200219060204,Y
A-30003112,CustomerNameA-30003112,BNA,CustomerNameA-30003112,CustomerNameA-30003112,0021534,,,2020-03-07T03:33:32.801Z,20200219060204.IF003.CUST01D.dat,20200219060204,Y
CUR-013335,CustomerNameCUR-013335,BNA,CustomerNameCUR-013335,CustomerNameCUR-013335,0079938,,,2019-11-29T12:03:47.444Z,20191029061003.IF003.CUST01D.dat,20191029061003,Y
CUR-019627,CustomerNameCUR-019627,BNA,CustomerNameCUR-019627,CustomerNameCUR-019627,0020672,,,2020-03-07T03:33:32.829Z,20200219060204.IF003.CUST01D.dat,20200219060204,Y
CUR-022740,CustomerNameCUR-022740,BNA,CustomerNameCUR-022740,CustomerNameCUR-022740,0118747,,,2019-11-29T12:03:47.456Z,20191029061003.IF003.CUST01D.dat,20191029061003,Y
CUR-029310,CustomerNameCUR-029310,BNA,CustomerNameCUR-029310,CustomerNameCUR-029310,0026001,,,2020-03-07T03:33:32.843Z,20200219060204.IF003.CUST01D.dat,20200219060204,Y
CUR-031155,CustomerNameCUR-031155,BNA,CustomerNameCUR-031155,CustomerNameCUR-031155,0039361,,,2020-03-07T03:33:32.847Z,20200219060204.IF003.CUST01D.dat,20200219060204,Y
CUR-033883,CustomerNameCUR-033883,BNA,CustomerNameCUR-033883,CustomerNameCUR-033883,0177468,,,2020-03-07T03:33:32.859Z,20200219060204.IF003.CUST01D.dat,20200219060204,Y
CUR-034279,CustomerNameCUR-034279,BNA,CustomerNameCUR-034279,CustomerNameCUR-034279,0101913,,,2020-03-07T03:33:32.864Z,20200219060204.IF003.CUST01D.dat,20200219060204,Y
CUR-034323,CustomerNameCUR-034323,BNA,CustomerNameCUR-034323,CustomerNameCUR-034323,0181083,,,2020-03-07T03:33:32.866Z,20200219060204.IF003.CUST01D.dat,20200219060204,Y
0010000406,CustomerName0010000406,BNA,CustomerName0010000406,CustomerName0010000406,0009229,,,2020-03-07T03:33:32.421Z,20200219060204.IF003.CUST01D.dat,20200219060204,Y
0010000857,CustomerName0010000857,BNA,CustomerName0010000857,CustomerName0010000857,0140189,,,2020-03-07T03:33:32.461Z,20200219060204.IF003.CUST01D.dat,20200219060204,Y
0010000901,CustomerName0010000901,BNA,CustomerName0010000901,CustomerName0010000901,0079938,,,2020-03-07T03:33:32.465Z,20200219060204.IF003.CUST01D.dat,20200219060204,Y
0010001748,CustomerName0010001748,BNA,CustomerName0010001748,CustomerName0010001748,0146266,,,2020-03-07T03:33:32.469Z,20200219060204.IF003.CUST01D.dat,20200219060204,Y
0010002639,CustomerName0010002639,BNA,CustomerName0010002639,CustomerName0010002639,0048204,,,2020-03-07T03:33:32.512Z,20200219060204.IF003.CUST01D.dat,20200219060204,Y
